User_ID,Money,ResMoney,Times,ExID1,Money1,ExID1,Money2,ExID3,Money3,ExID4,Money4,ExID5,Money5
1092632,36000,0,3,201,30000,197451,3000,811986,3000
1163831,3900,0,2,119696,3000,778362,900
1198621,74000,0,5,606889,30000,334416,30000,38690,10000,763924,1000,821183,3000
1314748,480000,0,2,1050,300000,7588,180000
1331354,69300,0,6,797039,30000,445746,30000,330640,3000,829077,3000,84911,3000,572267,300
1421852,3900,0,2,797491,3000,121956,900
1471401,36000,0,3,174,30000,1137,3000,183463,3000
1483073,3900,0,2,681037,3000,360452,900
1485580,3900,0,2,802693,3000,660283,900
1511614,3900,0,2,809778,3000,194139,900
1548041,3900,0,2,57127,3000,549648,900
1591108,3900,0,2,117087,3000,815269,900
1609996,36000,0,3,65955,30000,263331,3000,813089,3000
1613767,4400,0,2,543455,3000,64723,1400
1651801,36000,0,3,330,30000,418997,3000,817374,3000
1703914,36000,0,3,123,30000,658980,3000,709225,3000
1712390,36000,0,3,21701,30000,274325,3000,561192,3000
1723555,16200,0,4,312654,10000,340722,3000,37100,3000,343310,200
1732769,36000,0,3,114702,30000,79389,3000,821109,3000
1732787,36000,0,3,201,30000,664310,3000,815886,3000
1732880,24000,0,1,607340,24000
1733083,46000,0,2,22953,16000,811594,30000
1733405,36000,0,3,46513,30000,287491,3000,820065,3000
1733414,24000,0,3,258942,20000,45763,1000,585312,3000
1733421,24000,0,3,401786,20000,802750,1000,23318,3000
1733659,36000,0,3,11002,30000,421588,3000,816249,3000
1733700,36000,0,3,54185,30000,450147,3000,812152,3000
1733952,36000,0,3,356541,30000,246879,3000,800012,3000
1734225,36000,0,3,733548,30000,543480,3000,815523,3000
1734362,34500,0,3,6721,30000,232904,3000,801910,1500
1734523,36000,0,3,34632,30000,512754,3000,810698,3000
1734826,36000,0,3,15847,30000,181969,3000,236373,3000
1734887,36000,0,3,41928,30000,798096,3000,810855,3000
1735062,36000,0,3,81759,30000,325623,3000,313999,3000
1735291,36000,0,3,54223,30000,228119,3000,105578,3000
1735464,36000,0,3,605152,30000,771614,3000,805531,3000
1736014,36000,0,3,108226,30000,215437,3000,207336,3000
1736151,36000,0,3,355110,30000,781944,3000,380624,3000
1737015,36000,0,3,50381,30000,575001,3000,814452,3000
1737271,36000,0,3,763043,30000,170573,3000,821144,3000
1738713,34500,0,3,143199,30000,30751,3000,802627,1500
1739551,36000,0,3,598813,30000,73426,3000,816894,3000
1740439,36000,0,3,413007,30000,417333,3000,815475,3000
1740887,36000,0,3,359924,30000,119008,3000,637579,3000
1741201,34500,0,3,12486,30000,167865,3000,418243,1500
1741224,36000,0,3,308083,30000,435704,3000,420288,3000
1742167,36000,0,3,350769,30000,375726,3000,646865,3000
1742606,3900,0,2,818291,3000,628937,900
1742903,34500,0,3,41953,30000,537769,3000,679312,1500
1743142,13000,0,1,9739,13000
1745771,36000,0,3,42065,30000,352715,3000,812248,3000
1745815,36000,0,3,276387,30000,615207,3000,805925,3000
1745841,37200,0,4,154536,30000,812602,3000,596700,3000,249324,1200
1746341,36000,0,3,325694,30000,379735,3000,693696,3000
1747461,36000,0,3,376085,30000,39956,3000,227044,3000
1748558,36000,0,3,179512,30000,173459,3000,802244,3000
1748811,42100,0,3,768849,30000,12555,10000,33429,2100
1749398,36000,0,3,11326,30000,92727,3000,809612,3000
1751888,36000,0,3,490121,30000,420642,3000,546866,3000
1751985,38300,0,4,655986,30000,817707,3000,154861,3000,431696,2300
1752655,36000,0,3,329613,30000,266550,3000,755902,3000
1753002,36000,0,3,112340,30000,791674,3000,434406,3000
1753898,36000,0,3,135801,30000,772944,3000,815585,3000
1754909,36000,0,3,371373,30000,16909,3000,414402,3000
1754922,36000,0,3,317079,30000,419856,3000,797424,3000
1755794,36000,0,3,349357,30000,125165,3000,100761,3000
1756189,36000,0,3,334425,30000,401320,3000,329773,3000
1756730,34500,0,3,41953,30000,403111,3000,141957,1500
1756744,36000,0,3,247134,30000,637283,3000,810378,3000
1757098,36000,0,3,559167,30000,798383,3000,105636,3000
1757768,36000,0,3,321097,30000,781343,3000,803553,3000
1758046,36000,0,3,85934,30000,406732,3000,799844,3000
1758302,36000,0,3,36215,30000,522554,3000,665282,3000
1758401,36000,0,3,117241,30000,576227,3000,453197,3000
1758469,36000,0,3,35511,30000,198292,3000,817462,3000
1759657,36000,0,3,462588,30000,591644,3000,809664,3000
1759718,36000,0,3,269003,30000,73430,3000,822997,3000
1759774,36000,0,3,443149,30000,139408,3000,810470,3000
1760748,36000,0,3,583521,30000,658060,3000,546982,3000
1761050,36000,0,3,9947,30000,556727,3000,798053,3000
1762086,36000,0,3,237543,30000,745185,3000,814953,3000
1763537,36000,0,3,563445,30000,435408,3000,750089,3000
1763564,36000,0,3,735435,30000,237542,3000,425974,3000
1763725,36000,0,3,130757,30000,419659,3000,812285,3000
1764304,36000,0,3,568185,30000,255414,3000,810482,3000
1765572,36000,0,3,598016,30000,236268,3000,631341,3000
1766029,36000,0,3,532733,30000,661627,3000,658949,3000
1766079,36000,0,3,781526,30000,804906,3000,305885,3000
1766368,36000,0,3,550334,30000,87367,3000,575344,3000
1766949,36000,0,3,12363,30000,506391,3000,187947,3000
1767364,36000,0,3,794664,30000,329649,3000,664186,3000
1767449,36000,0,3,51341,30000,324453,3000,328122,3000
1767615,36000,0,3,263670,30000,218229,3000,425361,3000
1768464,36000,0,3,807849,30000,783118,3000,809205,3000
1769343,44000,0,4,70365,30000,462460,10000,168064,1000,780373,3000
1770190,50900,0,4,798843,30000,180972,15000,761754,3000,779071,2900
1770793,36000,0,3,202252,30000,29613,3000,809344,3000
1771389,41000,0,5,607960,30000,810202,3000,809416,3000,309527,2000,463650,3000
1771605,51000,0,4,441331,30000,598218,15000,187573,3000,810303,3000
1771724,24000,0,3,452317,20000,158028,1000,330935,3000
1772171,24000,0,3,104005,20000,570256,1000,485741,3000
1772251,51000,0,4,812678,30000,187506,15000,242044,3000,810172,3000
1773619,3900,0,2,156201,3000,212361,900
1774991,24000,0,3,312076,20000,718509,1000,215682,3000
1775194,37000,0,4,392551,30000,810921,3000,175544,1000,437700,3000
1776498,37000,0,4,162616,30000,666617,3000,190666,1000,655211,3000
1776626,36000,0,3,204987,30000,789361,3000,681686,3000
1776981,51000,0,4,816508,30000,3471,15000,6288,3000,353506,3000
1778044,38000,0,4,556252,30000,665376,3000,395827,2000,584358,3000
1779017,41800,0,5,1843,30000,227757,3000,666258,3000,126094,3000,572149,2800
1780140,35400,0,3,21701,30000,412483,3000,337481,2400
1780529,36000,0,3,444794,30000,371631,3000,413683,3000
1780751,36000,0,3,115342,30000,416055,3000,809331,3000
1780773,36000,0,3,340149,30000,651987,3000,160078,3000
1781124,36000,0,3,363609,30000,219290,3000,663371,3000
1781169,35800,0,3,174,30000,556080,3000,777972,2800
1781297,36000,0,3,590757,30000,132374,3000,435604,3000
1781798,36000,0,3,167235,30000,496826,3000,800302,3000
1782725,49600,0,6,341164,30000,814910,10000,566024,3000,293113,3000,659431,3000,800686,600
1783565,36000,0,3,424612,30000,232263,3000,817884,3000
1783679,36000,0,3,153050,30000,145624,3000,659612,3000
1783852,36000,0,3,288437,30000,481185,3000,680279,3000
1783940,36000,0,3,309980,30000,331267,3000,663663,3000
1784681,3900,0,2,269485,3000,15200,900
1784761,36000,0,3,317908,30000,800157,3000,197227,3000
1785008,36000,0,3,160614,30000,734638,3000,560954,3000
1787513,36000,0,3,1419,30000,75729,3000,410906,3000
1787681,36000,0,3,52428,30000,248139,3000,820880,3000
1788281,36000,0,3,372617,30000,284561,3000,653588,3000
1788485,36000,0,3,199971,30000,119632,3000,275262,3000
1788741,36000,0,3,512790,30000,417309,3000,435411,3000
1789448,36000,0,3,279318,30000,40295,3000,812669,3000
1792723,37500,0,4,123698,30000,813602,3000,191917,3000,342805,1500
1793267,36000,0,3,244058,30000,274947,3000,272037,3000
1794329,36000,0,3,569243,30000,158510,3000,200492,3000
1794565,36000,0,3,776048,30000,10999,3000,571803,3000
1794772,51000,0,4,463829,30000,818460,15000,434776,3000,235322,3000
1794830,36000,0,3,1420,30000,212980,3000,189381,3000
1795571,36000,0,3,94048,30000,645596,3000,445165,3000
1796025,36000,0,3,134532,30000,658120,3000,716600,3000
1796110,36000,0,3,569781,30000,327394,3000,550158,3000
1796196,36000,0,3,322064,30000,377391,3000,812731,3000
1796298,36000,0,3,359498,30000,185353,3000,337140,3000
1797578,36000,0,3,798011,30000,374243,3000,778581,3000
