User_ID,Money,ResMoney,Times,ExID1,Money1,ExID1,Money2,ExID3,Money3,ExID4,Money4,ExID5,Money5
77360,3900,0,4,658840,3000,249619,300,25070,300,126735,300
168628,74000,0,5,222808,30000,592781,30000,10900,10000,534791,1000,541110,3000
76,480000,0,16,796240,30000,433602,30000,719221,30000,786227,30000,795975,30000,786140,30000,546803,30000,160291,30000,165721,30000,380621,30000,263491,30000,583851,30000,403812,30000,525483,30000,126735,30000,64521,30000
297299,69300,0,6,603492,30000,273602,30000,280643,3000,209766,3000,777783,3000,517480,300
71341,3900,0,4,290724,3000,330,300,12393,300,135,300
433029,36000,0,3,123,30000,21701,3000,50409,3000
277220,3900,0,4,327685,3000,155950,300,839,300,126735,300
214701,3900,0,4,421631,3000,155950,300,21701,300,11808,300
446634,3900,0,4,759750,3000,51725,300,839,300,12393,300
238062,3900,0,4,182617,3000,12486,300,367937,300,15956,300
460491,3900,0,4,645903,3000,12486,300,21701,300,135,300
173608,36000,0,3,21701,30000,12486,3000,72056,3000
75266,4400,0,2,595085,3000,628844,1400
329712,36000,0,3,2564,30000,37953,3000,158449,3000
114917,36000,0,3,7561,30000,8166,3000,546932,3000
399839,36000,0,3,135,30000,6721,3000,388229,3000
143259,16200,0,4,784984,10000,1443,3000,641952,3000,643118,200
201860,36000,0,3,21701,30000,37953,3000,545211,3000
165229,36000,0,3,4795,30000,18390,3000,269664,3000
305453,24000,0,3,41953,20000,460380,1000,453171,3000
86615,46000,0,4,73939,30000,589981,10000,12486,3000,224002,3000
437505,36000,0,3,21701,30000,15491,3000,107002,3000
254175,24000,0,3,135,20000,59314,1000,312152,3000
225568,24000,0,3,41953,20000,569485,1000,777760,3000
450116,36000,0,3,12486,30000,65955,3000,792896,3000
345417,36000,0,3,3257,30000,42565,3000,320134,3000
476455,36000,0,3,12486,30000,12486,3000,484801,3000
474293,36000,0,3,21701,30000,8166,3000,794383,3000
88834,34500,0,4,334444,20000,21701,10000,81691,3000,330830,1500
477594,36000,0,3,12393,30000,25070,3000,688369,3000
190898,36000,0,3,21701,30000,9099,3000,440542,3000
366973,36000,0,3,4795,30000,41953,3000,374236,3000
484961,36000,0,3,65955,30000,3630,3000,202732,3000
361890,36000,0,3,6721,30000,41953,3000,87652,3000
132921,36000,0,3,143199,30000,25070,3000,476109,3000
144358,36000,0,3,12486,30000,6721,3000,741732,3000
482713,36000,0,3,41953,30000,37953,3000,797386,3000
471951,36000,0,3,41953,30000,46513,3000,270016,3000
365949,36000,0,3,143199,30000,135,3000,330114,3000
80361,34500,0,4,23469,20000,201,10000,811486,3000,91131,1500
141010,36000,0,3,3786,30000,21701,3000,32410,3000
389490,36000,0,3,126735,30000,10814,3000,778773,3000
