User_ID,Money,ResMoney,Times,ExID1,Money1,ExID1,Money2,ExID3,Money3,ExID4,Money4,ExID5,Money5
3786,30000,0,1,2310,30000
143199,30000,0,1,118747,30000
213,30000,0,1,123310,30000
41953,20000,0,1,88834,20000
12486,20000,0,1,456621,20000
3257,30000,0,1,17065,30000
135,20000,0,1,60786,20000
8166,30000,0,1,76899,30000
4795,30000,0,1,124617,30000
42421,30000,0,1,40886,30000
3257,30000,0,1,486004,30000
15808,30000,0,1,528225,30000
7561,30000,0,1,310129,30000
12169,30000,0,1,91219,30000
65955,20000,0,1,275255,20000
2564,30000,0,1,400772,30000
1739,30000,0,1,542179,30000
31027,30000,0,1,351167,30000
123,30000,0,1,129914,30000
3257,30000,0,1,386023,30000
12486,30000,0,1,406529,30000
123,30000,0,1,171150,30000
8166,30000,0,1,124252,30000
126735,20000,0,1,246234,20000
12486,30000,0,1,151166,30000
52406,30000,0,1,104278,30000
12393,10000,0,1,127019,10000
12393,30000,0,1,28154,30000
7561,30000,0,1,205710,30000
12393,10000,0,1,36285,10000
3630,30000,0,1,274824,30000
12393,10000,0,1,6613,10000
10900,30000,0,1,329902,30000
12486,30000,0,1,90028,30000
55584,30000,0,1,178858,30000
1739,30000,0,1,187448,30000
174,10000,0,1,1716,10000
65955,20000,0,1,8109,20000
12486,30000,0,1,88626,30000
65955,20000,0,1,365997,20000
34734,30000,0,1,112488,30000
12486,30000,0,1,227101,30000
2117,30000,0,1,249633,30000
41953,30000,0,1,390878,30000
46513,10000,0,1,233104,10000
41953,30000,0,1,365039,30000
65955,20000,0,1,397667,20000
4795,30000,0,1,548646,30000
41953,30000,0,1,433029,30000
123,30000,0,1,173608,30000
213,30000,0,1,329712,30000
12393,30000,0,1,114917,30000
10371,30000,0,1,399839,30000
4795,10000,0,1,39119,10000
12393,30000,0,1,201860,30000
12486,30000,0,1,165229,30000
41953,30000,0,1,437505,30000
12486,20000,0,1,173086,20000
135,15000,0,1,81002,15000
135,15000,0,1,24647,15000
12486,30000,0,1,450116,30000
4795,10000,0,1,76748,10000
4795,10000,0,1,3686,10000
1739,30000,0,1,345417,30000
126735,3000,0,1,563445,3000
21701,30000,0,1,476455,30000
10371,30000,0,1,474293,30000
6721,30000,0,1,477594,30000
174,20000,0,1,76748,20000
41953,30000,0,1,190898,30000
123,30000,0,1,366973,30000
41953,3000,0,1,104296,3000
21701,30000,0,1,484961,30000
174,30000,0,1,361890,30000
174,30000,0,1,132921,30000
34734,20000,0,1,370525,20000
135,30000,0,1,144358,30000
12486,20000,0,1,254175,20000
123,30000,0,1,482713,30000
839,3000,0,1,321744,3000
8166,30000,0,1,471951,30000
174,30000,0,1,365949,30000
15808,30000,0,1,141010,30000
11808,3000,0,1,10218,3000
41953,1000,0,1,266988,1000
839,3000,0,1,388291,3000
8166,30000,0,1,237418,30000
2564,30000,0,1,389490,30000
4795,30000,0,1,154774,30000
6721,30000,0,1,224172,30000
839,3000,0,1,545444,3000
8166,30000,0,1,342008,30000
41953,3000,0,1,486960,3000
839,3000,0,1,221540,3000
126735,30000,0,1,354759,30000
11808,3000,0,1,233251,3000
174,30000,0,1,493073,30000
839,3000,0,1,308598,3000
839,3000,0,1,172625,3000
10900,30000,0,1,182848,30000
839,3000,0,1,240363,3000
8166,3000,0,1,380913,3000
839,3000,0,1,136410,3000
41953,20000,0,1,518443,20000
12393,10000,0,1,10018,10000
41953,30000,0,1,148078,30000
135,3000,0,1,389503,3000
41953,30000,0,1,176120,30000
135,20000,0,1,375351,20000
18390,20000,0,1,108115,20000
11808,3000,0,1,453396,3000
135,3000,0,1,95001,3000
11808,3000,0,1,84549,3000
41953,2000,0,3,532955,900,319672,900,185257,200
11808,3000,0,1,385238,3000
174,30000,0,1,365515,30000
41953,3000,0,1,160483,3000
135,3000,0,1,611297,3000
143199,30000,0,1,114379,30000
11808,3000,0,1,470553,3000
1739,30000,0,1,343864,30000
12393,30000,0,1,141462,30000
12393,30000,0,1,532311,30000
839,3000,0,1,206703,3000
123,30000,0,1,345266,30000
839,3000,0,1,488332,3000
174,30000,0,1,216707,30000
174,30000,0,1,433102,30000
126735,10000,0,1,62467,10000
2453,30000,0,1,482250,30000
21701,30000,0,1,246223,30000
9099,3000,0,1,503069,3000
143199,3000,0,1,375893,3000
174,3000,0,1,462146,3000
52406,3000,0,1,150589,3000
21701,3000,0,1,325445,3000
25997,3000,0,1,274297,3000
100521,3000,0,1,265418,3000
123,3000,0,1,251169,3000
21701,30000,0,1,248617,30000
143199,3000,0,1,353535,3000
12486,30000,0,1,69975,30000
21701,3000,0,1,271906,3000
52406,3000,0,1,284697,3000
25070,3000,0,1,87897,3000
123,3000,0,1,197052,3000
340855,3000,0,1,164908,3000
9099,3000,0,1,160570,3000
142660,3000,0,1,380191,3000
149376,1000,0,1,153813,1000
8166,3000,0,1,522036,3000
266462,3000,0,1,591644,3000
9723,3000,0,1,269790,3000
10900,3000,0,1,429360,3000
135,3000,0,1,296053,3000
6721,3000,0,1,181764,3000
52406,3000,0,1,309081,3000
143199,30000,0,1,238879,30000
12486,3000,0,1,591494,3000
839,3000,0,1,190177,3000
6721,3000,0,1,29466,3000
10900,1000,0,1,177907,1000
6721,3000,0,1,276504,3000
25070,3000,0,1,321077,3000
123,3000,0,1,124987,3000
143199,3000,0,1,147121,3000
11808,3000,0,1,198992,3000
266462,3000,0,1,521884,3000
8342,3000,0,1,522136,3000
12486,3000,0,1,203811,3000
266462,3000,0,1,615210,3000
382,3000,0,1,447859,3000
123,3000,0,1,75820,3000
10900,3000,0,1,520576,3000
11808,3000,0,1,75527,3000
12486,3000,0,1,517771,3000
367937,3000,0,1,429775,3000
12486,3000,0,1,221290,3000
10900,3000,0,1,527947,3000
123,3000,0,1,497510,3000
142660,3000,0,1,251176,3000
12486,3000,0,1,32296,3000
149376,3000,0,1,315587,3000
180468,3000,0,1,377883,3000
8166,3000,0,1,354651,3000
123,3000,0,1,383619,3000
6721,3000,0,1,592056,3000
44455,3000,0,1,356027,3000
6721,3000,0,1,74424,3000
10900,3000,0,1,592682,3000
10900,1000,0,1,182034,1000
149376,3000,0,1,610466,3000
123,3000,0,1,382486,3000
30908,3000,0,1,280567,3000
8166,3000,0,1,486866,3000
24550,3000,0,1,501171,3000
123,3000,0,1,495970,3000
10900,3000,0,1,329290,3000
52406,3000,0,1,286462,3000
11808,3000,0,1,607989,3000
123,3000,0,1,377068,3000
15491,3000,0,1,135783,3000
143199,3000,0,1,257065,3000
149376,3000,0,1,466708,3000
9847,30000,0,1,186900,30000
367937,3000,0,1,444977,3000
6721,3000,0,1,513829,3000
11808,30000,0,1,211186,30000
266462,3000,0,1,566256,3000
123,3000,0,1,486573,3000
44455,3000,0,1,205387,3000
8342,3000,0,1,281600,3000
126735,10000,0,1,104694,10000
44455,3000,0,1,471866,3000
143199,3000,0,1,494662,3000
10900,3000,0,1,164195,3000
143199,30000,0,1,140627,30000
21701,3000,0,1,515681,3000
121957,3000,0,1,381335,3000
6721,3000,0,1,611578,3000
123,3000,0,1,121910,3000
180468,1000,0,1,495840,1000
367937,3000,0,1,496745,3000
123,3000,0,1,337716,3000
21701,3000,0,1,444387,3000
135,25000,0,1,119165,25000
367937,3000,0,1,501842,3000
11808,3000,0,1,493369,3000
15956,3000,0,1,421155,3000
6721,30000,0,1,149733,30000
2564,10000,0,1,25886,10000
21701,3000,0,1,364959,3000
143199,3000,0,1,380363,3000
8166,3000,0,1,493153,3000
839,3000,0,1,481311,3000
15808,30000,0,1,209337,30000
123,3000,0,1,471025,3000
143199,3000,0,1,135301,3000
135,3000,0,1,263809,3000
15491,3000,0,1,315634,3000
266462,3000,0,1,516202,3000
10900,3000,0,1,281010,3000
261010,30000,0,1,400658,30000
661653,1000,0,1,62424,1000
142660,3000,0,1,269084,3000
10900,30000,0,1,251285,30000
143199,3000,0,1,378321,3000
135,30000,0,1,340403,30000
41953,30000,0,1,228872,30000
143199,3000,0,1,307649,3000
11808,3000,0,1,302323,3000
3257,3000,0,1,86641,3000
100521,3000,0,1,60539,3000
15491,3000,0,1,301603,3000
839,3000,0,1,245211,3000
41953,20000,0,1,114398,20000
123,3000,0,1,259521,3000
149376,3000,0,1,241376,3000
126735,30000,0,1,488920,30000
10900,3000,0,1,605192,3000
340855,2000,0,3,377940,900,241760,900,441901,200
11002,3000,0,1,53705,3000
340855,2000,0,3,269817,900,393934,900,177591,200
52406,3000,0,1,393351,3000
21701,3000,0,1,371707,3000
340855,3000,0,1,315571,3000
10900,3000,0,1,134333,3000
25070,3000,0,1,497481,3000
839,3000,0,1,203622,3000
8166,30000,0,1,485771,30000
10900,3000,0,1,197778,3000
52406,3000,0,1,358248,3000
290461,3000,0,1,290942,3000
143199,30000,0,1,367031,30000
266462,3000,0,1,380606,3000
123,3000,0,1,264539,3000
3257,3000,0,1,245689,3000
126735,30000,0,1,77335,30000
9099,3000,0,1,450927,3000
21701,3000,0,1,611604,3000
10900,3000,0,1,378048,3000
123,3000,0,1,483310,3000
52406,3000,0,1,461154,3000
52406,3000,0,1,237406,3000
15491,30000,0,1,330016,30000
340855,3000,0,1,204677,3000
266462,3000,0,1,200268,3000
10900,3000,0,1,378223,3000
11002,3000,0,1,150867,3000
12486,3000,0,1,500929,3000
15491,3000,0,1,151402,3000
11002,3000,0,1,220402,3000
10900,1000,0,1,84949,1000
143199,3000,0,1,173832,3000
290461,3000,0,1,236998,3000
50565,1000,0,1,139905,1000
11002,3000,0,1,168195,3000
174,30000,0,1,602566,30000
3257,3000,0,1,331280,3000
143199,3000,0,1,157603,3000
10900,3000,0,1,609142,3000
8342,3000,0,1,42277,3000
21701,3000,0,1,454379,3000
6721,3000,0,1,499348,3000
10900,3000,0,1,68257,3000
53509,3000,0,1,497851,3000
11808,3000,0,1,153379,3000
8166,3000,0,1,142717,3000
653715,3000,0,1,501253,3000
11002,3000,0,1,247134,3000
839,3000,0,1,442647,3000
2564,20000,0,1,62467,20000
3257,3000,0,1,102138,3000
10900,3000,0,1,377176,3000
266462,3000,0,1,197239,3000
11002,3000,0,1,496032,3000
143199,30000,0,1,582172,30000
6721,3000,0,1,86021,3000
8166,3000,0,1,71214,3000
123,3000,0,1,100988,3000
839,3000,0,1,507315,3000
143199,3000,0,1,129217,3000
30908,30000,0,1,467505,30000
12486,3000,0,1,374062,3000
48295,3000,0,1,370560,3000
8166,3000,0,1,352677,3000
12486,3000,0,1,133919,3000
9099,3000,0,1,472921,3000
123,3000,0,1,363234,3000
149376,3000,0,1,369625,3000
21701,3000,0,1,378883,3000
11808,3000,0,1,99455,3000
126735,3000,0,1,41050,3000
21701,3000,0,1,308225,3000
10900,3000,0,1,311175,3000
142660,3000,0,1,471577,3000
50565,3000,0,1,355772,3000
123,3000,0,1,121944,3000
142660,3000,0,1,491152,3000
142660,3000,0,1,491852,3000
126735,30000,0,1,432114,30000
6721,3000,0,1,125742,3000
367937,3000,0,1,374096,3000
6721,3000,0,1,330219,3000
9099,3000,0,1,369741,3000
143199,3000,0,1,278831,3000
10900,3000,0,1,359574,3000
123,3000,0,1,216489,3000
9847,20000,0,1,268708,20000
11002,3000,0,1,432114,3000
142660,3000,0,1,467505,3000
123,3000,0,1,582172,3000
123,3000,0,1,602566,3000
25070,3000,0,1,330016,3000
46513,3000,0,1,77335,3000
10900,3000,0,1,367031,3000
10900,3000,0,1,485771,3000
8166,3000,0,1,488920,3000
11808,3000,0,1,228872,3000
6721,3000,0,1,340403,3000
123,3000,0,1,251285,3000
6721,3000,0,1,400658,3000
6721,3000,0,1,209337,3000
3257,3000,0,1,149733,3000
8342,3000,0,1,140627,3000
123,3000,0,1,211186,3000
1005,30000,0,1,356859,30000
8342,3000,0,1,238879,3000
123,3000,0,1,69975,3000
839,3000,0,1,248617,3000
25070,3000,0,1,246223,3000
9847,15000,0,1,30672,15000
340855,3000,0,1,433102,3000
21701,30000,0,1,216489,30000
135,30000,0,1,359574,30000
2564,30000,0,1,278831,30000
8342,3000,0,1,141462,3000
15956,3000,0,1,343864,3000
367937,3000,0,1,114379,3000
21701,3000,0,1,365515,3000
25070,3000,0,1,176120,3000
266462,3000,0,1,148078,3000
24669,3000,0,1,182848,3000
15491,3000,0,1,493073,3000
143199,30000,0,1,369741,30000
174,30000,0,1,330219,30000
25070,3000,0,1,224172,3000
6721,3000,0,1,154774,3000
8166,3000,0,1,389490,3000
15491,3000,0,1,237418,3000
10900,1000,0,1,278734,1000
8166,3000,0,1,141010,3000
24669,3000,0,1,365949,3000
180468,3000,0,1,471951,3000
10900,3000,0,1,482713,3000
15491,30000,0,1,374096,30000
21701,3000,0,1,132921,3000
25070,3000,0,1,361890,3000
53509,3000,0,1,484961,3000
3257,30000,0,1,125742,30000
3257,30000,0,1,144088,30000
50565,3000,0,1,477594,3000
123,3000,0,1,474293,3000
11808,3000,0,1,476455,3000
839,3000,0,1,345417,3000
21701,3000,0,1,450116,3000
8166,3000,0,1,437505,3000
142660,3000,0,1,165229,3000
839,3000,0,1,201860,3000
11002,3000,0,1,399839,3000
50565,3000,0,1,114917,3000
100521,3000,0,1,329712,3000
8342,3000,0,1,173608,3000
10900,3000,0,1,433029,3000
8166,3000,0,1,548646,3000
6721,3000,0,1,365039,3000
6721,3000,0,1,390878,3000
10900,2000,0,1,336608,2000
143199,3000,0,1,249633,3000
123,3000,0,1,227101,3000
53509,3000,0,1,112488,3000
6721,3000,0,1,88626,3000
11808,30000,0,1,491852,30000
54325,30000,0,1,491152,30000
10900,3000,0,1,90028,3000
21701,3000,0,1,329902,3000
143199,3000,0,1,274824,3000
41953,10000,0,1,228442,10000
15491,3000,0,1,28154,3000
12486,3000,0,1,104278,3000
340855,3000,0,1,151166,3000
6721,3000,0,1,124252,3000
123,3000,0,1,171150,3000
6721,3000,0,1,406529,3000
12486,3000,0,1,386023,3000
24669,3000,0,1,129914,3000
839,3000,0,1,351167,3000
15491,3000,0,1,542179,3000
10900,2000,0,3,590902,900,106828,900,530207,200
15491,3000,0,1,400772,3000
6721,3000,0,1,91219,3000
266462,3000,0,1,310129,3000
15491,3000,0,1,528225,3000
11002,3000,0,1,486004,3000
41953,30000,0,1,121944,30000
41953,30000,0,1,355772,30000
21701,3000,0,1,19943,3000
10900,3000,0,1,24647,3000
8342,3000,0,1,86615,3000
21701,3000,0,1,208813,3000
52406,3000,0,1,42000,3000
149376,3000,0,4,323480,900,38003,900,210955,900,234997,300
10900,3000,0,4,423796,900,605615,900,444457,900,458604,300
174,3000,0,4,229201,900,91308,900,430578,900,184042,300
751843,3000,0,4,216528,900,663230,900,575562,900,181298,300
52406,3000,0,4,661524,900,370161,900,440137,900,244003,300
9099,3000,0,4,161488,900,600780,900,626729,900,418129,300
6721,30000,0,1,471577,30000
21701,3000,0,4,398967,900,212789,900,432602,900,192332,300
12486,3000,0,4,347723,900,661220,900,425576,900,431084,300
8342,3000,0,4,527817,900,71651,900,630037,900,193016,300
11002,3000,0,4,637411,900,324235,900,319343,900,320440,300
174,30000,0,1,311175,30000
123,3000,0,4,443102,900,89986,900,222457,900,554094,300
6721,3000,0,4,424348,900,73854,900,186285,900,157541,300
8166,3000,0,4,432657,900,48135,900,338423,900,152117,300
8166,3000,0,4,47684,900,102053,900,448650,900,462751,300
15491,3000,0,4,208166,900,103437,900,228116,900,182741,300
8166,3000,0,4,547339,900,612493,900,445918,900,208474,300
21701,30000,0,1,308225,30000
126735,20000,0,1,339762,20000
8166,3000,0,4,234011,900,331860,900,99832,900,479405,300
119414,3000,0,4,144088,900,607773,900,430271,900,129963,300
21701,3000,0,4,422945,900,602654,900,679500,900,303313,300
126735,3000,0,4,320536,900,190753,900,483516,900,472081,300
15491,3000,0,4,325187,900,630718,900,461823,900,536793,300
21701,3000,0,4,297724,900,113064,900,567964,900,90187,300
65955,3000,0,4,667718,900,603068,900,623232,900,560855,300
174,30000,0,1,41050,30000
24669,1000,0,1,2198,1000
37953,3000,0,4,658455,900,259977,900,434267,900,183814,300
9439,10000,0,1,168628,10000
21701,3000,0,4,663577,900,530229,900,320295,900,189038,300
12393,10000,0,1,42572,10000
135,3000,0,4,372571,900,608609,900,510291,900,459160,300
839,2000,0,3,602612,900,389264,900,438658,200
126735,3000,0,4,406306,900,80511,900,566379,900,194042,300
46513,3000,0,4,431561,900,601440,900,554414,900,560471,300
18390,3000,0,4,672171,900,266237,900,26665,900,524517,300
15956,3000,0,4,401318,900,240635,900,451635,900,567260,300
65955,3000,0,4,229940,900,603305,900,412603,900,198631,300
41953,3000,0,4,227639,900,648641,900,228870,900,420117,300
330,3000,0,4,331822,900,626820,900,562774,900,211364,300
3630,3000,0,4,240817,900,592150,900,464622,900,509217,300
15491,3000,0,4,544134,900,348268,900,137448,900,421452,300
126735,3000,0,4,416470,900,597798,900,422045,900,141566,300
135,3000,0,4,655097,900,604566,900,153382,900,276237,300
21701,3000,0,4,600996,900,653771,900,259052,900,125460,300
143199,3000,0,4,646332,900,602406,900,478502,900,659079,300
6721,3000,0,4,432919,900,105751,900,575818,900,178187,300
7561,3000,0,4,274471,900,500509,900,199287,900,417981,300
12486,3000,0,4,70280,900,99952,900,179441,900,661336,300
41953,3000,0,4,438690,900,544237,900,244578,900,652122,300
37953,3000,0,4,438264,900,102245,900,497944,900,212733,300
126735,3000,0,4,307291,900,113113,900,565800,900,335246,300
143199,3000,0,4,322559,900,88537,900,38344,900,445591,300
37953,3000,0,4,175556,900,266907,900,64792,900,410650,300
6721,3000,0,4,541539,900,500247,900,647533,900,567080,300
15491,3000,0,4,442368,900,112666,900,566097,900,144349,300
21701,3000,0,4,334878,900,586137,900,368039,900,138446,300
37953,3000,0,4,435331,900,272986,900,534973,900,185384,300
21701,3000,0,4,221045,900,85914,900,279735,900,566906,300
174,30000,0,1,99455,30000
3630,3000,0,4,324306,900,600159,900,148513,900,567300,300
21701,3000,0,4,323664,900,368926,900,307676,900,373562,300
135,3000,0,4,629091,900,600986,900,561562,900,123994,300
15491,3000,0,4,620766,900,36077,900,219598,900,75607,300
21701,3000,0,4,333623,900,80580,900,376726,900,441450,300
126735,3000,0,4,544575,900,583281,900,276803,900,45992,300
9099,3000,0,4,328278,900,503122,900,228781,900,190739,300
12486,3000,0,4,494550,900,599701,900,152077,900,630624,300
126735,3000,0,4,405334,900,82026,900,180207,900,197701,300
18390,3000,0,4,162585,900,600020,900,24508,900,551460,300
41953,30000,0,1,378883,30000
14063,3000,0,4,647287,900,584323,900,569197,900,135761,300
15956,3000,0,4,640428,900,128151,900,148426,900,555390,300
12486,3000,0,4,538382,900,159726,900,560843,900,271555,300
18390,3000,0,4,279241,900,85075,900,133671,900,337355,300
41953,3000,0,4,85605,900,159649,900,271049,900,233409,300
174,30000,0,1,369625,30000
21701,30000,0,1,363234,30000
41953,20000,0,1,60615,20000
7561,3000,0,4,429962,900,566293,900,149046,900,7726,300
42565,1000,0,1,149403,1000
9099,3000,0,4,530875,900,601211,900,234235,900,78524,300
3630,3000,0,4,499018,900,489290,900,567095,900,66815,300
6721,3000,0,4,393519,900,27019,900,90574,900,215387,300
135,3000,0,4,436775,900,605339,900,416231,900,559403,300
6721,3000,0,4,653419,900,100583,900,652432,900,156823,300
6721,3000,0,4,654873,900,557537,900,44911,900,357219,300
6721,3000,0,4,327411,900,139261,900,556675,900,460969,300
12486,3000,0,4,398871,900,504292,900,558524,900,566810,300
12393,10000,0,1,28623,10000
21701,3000,0,4,425300,900,157379,900,106984,900,443394,300
37953,3000,0,4,136058,900,123576,900,560297,900,340669,300
18390,3000,0,4,418047,900,71445,900,24398,900,213451,300
21701,3000,0,4,196001,900,505696,900,221118,900,446336,300
21701,3000,0,4,328435,900,594778,900,322914,900,147915,300
126735,10000,0,1,10900,10000
21701,30000,0,1,472921,30000
9847,30000,0,1,133919,30000
65955,3000,0,4,658243,900,154048,900,329949,900,413008,300
7561,3000,0,4,470944,900,62135,900,279399,900,171686,300
3630,3000,0,4,318228,900,611954,900,570591,900,310085,300
21701,3000,0,4,251994,900,73446,900,555956,900,433063,300
12486,3000,0,4,561249,900,164658,900,135732,900,289698,300
21701,30000,0,1,352677,30000
3630,3000,0,4,399588,900,606091,900,280701,900,68390,300
8166,3000,0,4,516738,900,604113,900,536569,900,651961,300
135,3000,0,4,130676,900,91570,900,343643,900,469353,300
3630,3000,0,4,235776,900,496018,900,284702,900,434777,300
18259,3000,0,4,244645,900,102908,900,498708,900,273100,300
11002,3000,0,4,500222,900,137893,900,556068,900,432533,300
10814,3000,0,4,232043,900,114008,900,569631,900,205077,300
41953,3000,0,4,408926,900,483601,900,423998,900,301626,300
8166,3000,0,4,154789,900,480092,900,573047,900,397153,300
12486,3000,0,4,510669,900,495604,900,560919,900,432549,300
12486,3000,0,4,275571,900,608539,900,224599,900,55732,300
10814,3000,0,4,485953,900,87375,900,283259,900,353336,300
126735,3000,0,4,543785,900,140346,900,562474,900,202113,300
3630,3000,0,4,191999,900,143857,900,569936,900,164483,300
6721,30000,0,1,370560,30000
21701,30000,0,1,374062,30000
7561,3000,0,4,370592,900,173854,900,176821,900,315840,300
135,30000,0,1,27739,30000
15956,3000,0,4,657028,900,488026,900,414123,900,417078,300
174,30000,0,1,129217,30000
42565,3000,0,4,364443,900,492329,900,228653,900,543003,300
143199,3000,0,4,407888,900,167894,900,199349,900,234696,300
12486,3000,0,4,255047,900,115793,900,551493,900,450290,300
8166,3000,0,4,443936,900,169353,900,318418,900,382145,300
21701,3000,0,4,148053,900,168033,900,148395,900,601123,300
41953,3000,0,4,461792,900,172730,900,459778,900,433758,300
12486,3000,0,4,531592,900,495342,900,276449,900,522502,300
65955,3000,0,4,421709,900,166111,900,216180,900,230081,300
6721,30000,0,1,507315,30000
15956,3000,0,4,188356,900,172832,900,194775,900,375367,300
42565,2000,0,3,51321,900,238509,900,628822,200
3630,3000,0,4,547969,900,502472,900,532478,900,295385,300
9099,3000,0,4,422364,900,138771,900,301469,900,429778,300
135,3000,0,4,433443,900,495774,900,550344,900,361921,300
65955,3000,0,4,410801,900,603425,900,322470,900,187907,300
8166,3000,0,4,656109,900,197027,900,213983,900,258498,300
174,30000,0,1,100988,30000
15491,3000,0,4,334481,900,121751,900,133043,900,80890,300
174,30000,0,1,71214,30000
143199,3000,0,4,496031,900,482804,900,406998,900,320602,300
21701,30000,0,1,86021,30000
8166,3000,0,4,636401,900,173223,900,182677,900,221885,300
65955,3000,0,4,437122,900,605630,900,351785,900,104695,300
21701,3000,0,4,566690,900,496637,900,539801,900,409610,300
21701,3000,0,4,401998,900,118154,900,469381,900,368282,300
42565,2000,0,3,401776,900,459703,900,327691,200
6721,3000,0,4,276618,900,174097,900,396086,900,452277,300
143199,3000,0,4,442493,900,206178,900,351210,900,134966,300
15491,3000,0,4,383229,900,149083,900,658538,900,189368,300
11002,3000,0,4,245960,900,20894,900,412692,900,281244,300
46513,3000,0,4,534927,900,140672,900,284007,900,423215,300
7561,3000,0,4,250284,900,212729,900,563276,900,392495,300
30908,3000,0,4,553885,900,137107,900,262462,900,118985,300
6984,3000,0,4,539089,900,174669,900,565509,900,422700,300
11002,3000,0,4,417960,900,163983,900,422156,900,183324,300
12486,3000,0,4,550370,900,570878,900,448402,900,414905,300
3630,3000,0,4,441529,900,423601,900,333765,900,241343,300
126735,20000,0,1,109870,20000
143199,3000,0,4,576463,900,206698,900,455024,900,431902,300
126735,3000,0,4,157622,900,154503,900,314124,900,401766,300
41953,3000,0,4,421888,900,484565,900,301072,900,190461,300
41953,3000,0,4,185739,900,142652,900,412473,900,357943,300
